,Date,Close,High,Low,Open,Volume
0,2025-04-25,9.979999542236328,10.0,9.979999542236328,9.979999542236328,4883000
1,2025-04-28,9.989999771118164,9.989999771118164,9.979999542236328,9.989999771118164,953900
2,2025-04-29,9.989999771118164,10.0,9.979999542236328,9.989999771118164,1305400
3,2025-04-30,10.010000228881836,10.010000228881836,10.0,10.010000228881836,1193200
4,2025-05-01,10.0,10.017999649047852,10.0,10.010000228881836,463300
5,2025-05-02,10.0,10.050000190734863,10.0,10.029999732971191,423200
6,2025-05-05,10.005999565124512,10.020000457763672,10.0,10.0,6200
7,2025-05-06,10.010000228881836,10.015000343322754,10.010000228881836,10.010000228881836,12900
8,2025-05-07,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0
9,2025-05-08,10.020000457763672,10.029999732971191,10.010000228881836,10.010000228881836,690100
10,2025-05-09,10.020000457763672,10.020000457763672,10.010000228881836,10.020000457763672,186100
11,2025-05-12,10.015000343322754,10.029999732971191,10.015000343322754,10.029999732971191,500
12,2025-05-13,10.010000228881836,10.020000457763672,10.010000228881836,10.020000457763672,133700
13,2025-05-14,10.029999732971191,10.029999732971191,10.010000228881836,10.010000228881836,2200
14,2025-05-15,10.024999618530273,10.039999961853027,10.024999618530273,10.029999732971191,28900
15,2025-05-16,10.0600004196167,10.0600004196167,10.029999732971191,10.029999732971191,553000
16,2025-05-19,10.140999794006348,10.149999618530273,10.050000190734863,10.0600004196167,627000
17,2025-05-20,10.140000343322754,10.140000343322754,10.119999885559082,10.119999885559082,101100
18,2025-05-21,10.140000343322754,10.149999618530273,10.140000343322754,10.149999618530273,800
19,2025-05-22,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,800
20,2025-05-23,10.121000289916992,10.121000289916992,10.121000289916992,10.121000289916992,200
21,2025-05-27,10.121000289916992,10.121000289916992,10.121000289916992,10.121000289916992,0
22,2025-05-28,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,51000
23,2025-05-29,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,175000
24,2025-05-30,10.119999885559082,10.119999885559082,10.119999885559082,10.119999885559082,0
25,2025-06-02,10.119999885559082,10.119999885559082,10.109999656677246,10.109999656677246,36100
26,2025-06-03,10.140000343322754,10.140000343322754,10.140000343322754,10.140000343322754,200
27,2025-06-04,10.15999984741211,10.15999984741211,10.140000343322754,10.140000343322754,23300
28,2025-06-05,10.149999618530273,10.15999984741211,10.149999618530273,10.15999984741211,185000
29,2025-06-06,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,0
30,2025-06-09,10.170000076293945,10.170000076293945,10.170000076293945,10.170000076293945,6000
31,2025-06-10,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,1000
32,2025-06-11,10.1899995803833,10.1899995803833,10.170000076293945,10.170000076293945,5300
33,2025-06-12,10.1899995803833,10.1899995803833,10.1899995803833,10.1899995803833,0
34,2025-06-13,10.210000038146973,10.210000038146973,10.210000038146973,10.210000038146973,1000
35,2025-06-16,10.279999732971191,11.279999732971191,10.279999732971191,11.279999732971191,200
36,2025-06-17,10.279999732971191,10.279999732971191,10.279999732971191,10.279999732971191,0
37,2025-06-18,10.210000038146973,10.210000038146973,10.210000038146973,10.210000038146973,600
38,2025-06-20,10.25,10.5,10.25,10.5,800
39,2025-06-23,10.25,10.25,10.25,10.25,0
40,2025-06-24,10.5,10.5,10.5,10.5,600
41,2025-06-25,10.520000457763672,10.520000457763672,10.520000457763672,10.520000457763672,100
42,2025-06-26,10.520000457763672,10.520000457763672,10.520000457763672,10.520000457763672,0
43,2025-06-27,10.300000190734863,10.390000343322754,10.300000190734863,10.390000343322754,700
44,2025-06-30,10.479999542236328,10.479999542236328,10.470000267028809,10.470000267028809,600
45,2025-07-01,10.479999542236328,10.479999542236328,10.479999542236328,10.479999542236328,0
46,2025-07-02,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,700
47,2025-07-03,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,0
